tarih,havalimani,hat,yolcu_sayisi
2021-11-01,Gaziantep,Dış,16659
2021-11-01,Gökçeada,Dış,0
2021-11-01,Hakkari Yüksekova,Dış,0
2021-11-01,Hatay,Dış,8592
2021-11-01,Isparta,Dış,193
2021-11-01,Iğdır,Dış,0
2021-11-01,Kahramanmaraş,Dış,0
2021-11-01,Kars,Dış,0
2021-11-01,Kastamonu,Dış,0
2021-11-01,Kayseri,Dış,25654
2021-11-01,Kocaeli,Dış,0
2021-11-01,Konya,Dış,3692
2021-11-01,Malatya,Dış,0
2021-11-01,Mardin,Dış,0
2021-11-01,Muğla Dalaman,Dış,9911
2021-11-01,Muğla Milas-Bodrum,Dış,0
2021-11-01,Muş,Dış,0
2021-11-01,Nevşehir Kapadokya,Dış,821
2021-11-01,Ordu-Giresun,Dış,0
2021-11-01,Samsun Çarşamba,Dış,8890
2021-11-01,Siirt,Dış,0
2021-11-01,Sinop,Dış,0
2021-11-01,Sivas,Dış,34
2021-11-01,Tekirdağ Çorlu,Dış,136
2021-11-01,Tokat,Dış,0
2021-11-01,Trabzon,Dış,8321
2021-11-01,Uşak,Dış,0
2021-11-01,Van,Dış,0
2021-11-01,Zafer,Dış,0
2021-11-01,Zonguldak Çaycuma,Dış,3214
2021-11-01,Çanakkale,Dış,0
2021-11-01,İstanbul,Dış,2834265
2021-11-01,İstanbul Atatürk,Dış,1
2021-11-01,İstanbul Sabiha Gökçen,Dış,1011409
2021-11-01,İzmir Adnan Menderes,Dış,121058
2021-11-01,Şanlıurfa GAP,Dış,149
2021-11-01,Şırnak,Dış,0
2021-10-01,Adana,Dış,56302
2021-10-01,Adıyaman,Dış,0
2021-10-01,Alanya Gazipaşa,Dış,38284
2021-10-01,Amasya Merzifon,Dış,1851
2021-10-01,Ankara Esenboğa,Dış,162464
2021-10-01,Antalya,Dış,3303054
2021-10-01,Aydın,Dış,0
2021-10-01,Ağrı,Dış,0
2021-10-01,Balıkesir Edremit,Dış,0
2021-10-01,Balıkesir Merkez,Dış,0
2021-10-01,Batman,Dış,0
2021-10-01,Bingöl,Dış,0
2021-10-01,Bursa Yenişehir,Dış,114
2021-10-01,Denizli Çardak,Dış,6724
2021-10-01,Diyarbakır,Dış,9408
2021-10-01,Elazığ,Dış,0
2021-10-01,Erzincan,Dış,1830
2021-10-01,Erzurum,Dış,0
2021-10-01,Eskişehir,Dış,8045
2021-10-01,Gaziantep,Dış,20491
2021-10-01,Gökçeada,Dış,0
2021-10-01,Hakkari Yüksekova,Dış,0
2021-10-01,Hatay,Dış,3811
2021-10-01,Isparta,Dış,2657
2021-10-01,Iğdır,Dış,0
2021-10-01,Kahramanmaraş,Dış,0
2021-10-01,Kars,Dış,0
2021-10-01,Kastamonu,Dış,0
2021-10-01,Kayseri,Dış,38958
2021-10-01,Kocaeli,Dış,0
2021-10-01,Konya,Dış,5532
2021-10-01,Malatya,Dış,4726
2021-10-01,Mardin,Dış,0
2021-10-01,Muğla Dalaman,Dış,228039
2021-10-01,Muğla Milas-Bodrum,Dış,111737
2021-10-01,Muş,Dış,0
2021-10-01,Nevşehir Kapadokya,Dış,4391
2021-10-01,Ordu-Giresun,Dış,826
2021-10-01,Samsun Çarşamba,Dış,15831
2021-10-01,Siirt,Dış,0
2021-10-01,Sinop,Dış,0
2021-10-01,Sivas,Dış,0
2021-10-01,Tekirdağ Çorlu,Dış,101
2021-10-01,Tokat,Dış,0
2021-10-01,Trabzon,Dış,19230
2021-10-01,Uşak,Dış,0
2021-10-01,Van,Dış,0
2021-10-01,Zafer,Dış,0
2021-10-01,Zonguldak Çaycuma,Dış,7268
2021-10-01,Çanakkale,Dış,0
2021-10-01,İstanbul,Dış,3216065
2021-10-01,İstanbul Atatürk,Dış,0
2021-10-01,İstanbul Sabiha Gökçen,Dış,1078197
2021-10-01,İzmir Adnan Menderes,Dış,254236
2021-10-01,Şanlıurfa GAP,Dış,0
2021-10-01,Şırnak,Dış,0
2021-09-01,Adana,Dış,67665
2021-09-01,Adıyaman,Dış,0
2021-09-01,Alanya Gazipaşa,Dış,35276
2021-09-01,Amasya Merzifon,Dış,1073
2021-09-01,Ankara Esenboğa,Dış,176636
2021-09-01,Antalya,Dış,3290259
2021-09-01,Aydın,Dış,0
2021-09-01,Ağrı,Dış,0
2021-09-01,Balıkesir Edremit,Dış,370
2021-09-01,Balıkesir Merkez,Dış,0
2021-09-01,Batman,Dış,0
2021-09-01,Bingöl,Dış,0
2021-09-01,Bursa Yenişehir,Dış,60
2021-09-01,Denizli Çardak,Dış,7618
2021-09-01,Diyarbakır,Dış,9528
2021-09-01,Elazığ,Dış,6296
2021-09-01,Erzincan,Dış,1481
2021-09-01,Erzurum,Dış,365
2021-09-01,Eskişehir,Dış,10230
2021-09-01,Gaziantep,Dış,23664
2021-09-01,Gökçeada,Dış,0
2021-09-01,Hakkari Yüksekova,Dış,0
2021-09-01,Hatay,Dış,4795
2021-09-01,Isparta,Dış,2298
2021-09-01,Iğdır,Dış,0
2021-09-01,Kahramanmaraş,Dış,0
2021-09-01,Kars,Dış,0
2021-09-01,Kastamonu,Dış,0
2021-09-01,Kayseri,Dış,51246
2021-09-01,Kocaeli,Dış,0
2021-09-01,Konya,Dış,10103
2021-09-01,Malatya,Dış,2129
2021-09-01,Mardin,Dış,0
2021-09-01,Muğla Dalaman,Dış,209500
2021-09-01,Muğla Milas-Bodrum,Dış,213000
2021-09-01,Muş,Dış,0
2021-09-01,Nevşehir Kapadokya,Dış,1763
2021-09-01,Ordu-Giresun,Dış,952
2021-09-01,Samsun Çarşamba,Dış,21551
2021-09-01,Siirt,Dış,0
2021-09-01,Sinop,Dış,0
2021-09-01,Sivas,Dış,1214
2021-09-01,Tekirdağ Çorlu,Dış,647
2021-09-01,Tokat,Dış,0
2021-09-01,Trabzon,Dış,44410
2021-09-01,Uşak,Dış,0
2021-09-01,Van,Dış,0
2021-09-01,Zafer,Dış,675
2021-09-01,Zonguldak Çaycuma,Dış,6772
2021-09-01,Çanakkale,Dış,0
2021-09-01,İstanbul,Dış,2889598
2021-09-01,İstanbul Atatürk,Dış,0
2021-09-01,İstanbul Sabiha Gökçen,Dış,962190
2021-09-01,İzmir Adnan Menderes,Dış,278628
2021-09-01,Şanlıurfa GAP,Dış,0
2021-09-01,Şırnak,Dış,0
2021-08-01,Adana,Dış,78490
2021-08-01,Adıyaman,Dış,0
2021-08-01,Alanya Gazipaşa,Dış,37588
2021-08-01,Amasya Merzifon,Dış,1691
2021-08-01,Ankara Esenboğa,Dış,242284
2021-08-01,Antalya,Dış,3685093
2021-08-01,Aydın,Dış,0
2021-08-01,Ağrı,Dış,0
2021-08-01,Balıkesir Edremit,Dış,1701
2021-08-01,Balıkesir Merkez,Dış,0
2021-08-01,Batman,Dış,0
2021-08-01,Bingöl,Dış,0
2021-08-01,Bursa Yenişehir,Dış,183
2021-08-01,Denizli Çardak,Dış,5915
2021-08-01,Diyarbakır,Dış,14114
2021-08-01,Elazığ,Dış,14923
2021-08-01,Erzincan,Dış,1028
2021-08-01,Erzurum,Dış,195
2021-08-01,Eskişehir,Dış,25804
2021-08-01,Gaziantep,Dış,35738
2021-08-01,Gökçeada,Dış,0
2021-08-01,Hakkari Yüksekova,Dış,0
2021-08-01,Hatay,Dış,2496
2021-08-01,Isparta,Dış,1650
2021-08-01,Iğdır,Dış,0
2021-08-01,Kahramanmaraş,Dış,0
2021-08-01,Kars,Dış,0
2021-08-01,Kastamonu,Dış,0
2021-08-01,Kayseri,Dış,101654
2021-08-01,Kocaeli,Dış,0
2021-08-01,Konya,Dış,27537
2021-08-01,Malatya,Dış,3382
2021-08-01,Mardin,Dış,0
2021-08-01,Muğla Dalaman,Dış,206224
2021-08-01,Muğla Milas-Bodrum,Dış,269790
2021-08-01,Muş,Dış,0
2021-08-01,Nevşehir Kapadokya,Dış,0
2021-08-01,Ordu-Giresun,Dış,154
2021-08-01,Samsun Çarşamba,Dış,35726
2021-08-01,Siirt,Dış,0
2021-08-01,Sinop,Dış,0
2021-08-01,Sivas,Dış,420
2021-08-01,Tekirdağ Çorlu,Dış,306
2021-08-01,Tokat,Dış,0
2021-08-01,Trabzon,Dış,80758
2021-08-01,Uşak,Dış,0
2021-08-01,Van,Dış,0
2021-08-01,Zafer,Dış,1839
2021-08-01,Zonguldak Çaycuma,Dış,11126
2021-08-01,Çanakkale,Dış,0
2021-08-01,İstanbul,Dış,3084467
2021-08-01,İstanbul Atatürk,Dış,0
2021-08-01,İstanbul Sabiha Gökçen,Dış,1074234
2021-08-01,İzmir Adnan Menderes,Dış,384645
2021-08-01,Şanlıurfa GAP,Dış,0
2021-08-01,Şırnak,Dış,0
2021-07-01,Adana,Dış,64142
2021-07-01,Adıyaman,Dış,0
2021-07-01,Alanya Gazipaşa,Dış,38385
2021-07-01,Amasya Merzifon,Dış,2766
2021-07-01,Ankara Esenboğa,Dış,201191
2021-07-01,Antalya,Dış,3279175
2021-07-01,Aydın,Dış,0
2021-07-01,Ağrı,Dış,0
2021-07-01,Balıkesir Edremit,Dış,1656
2021-07-01,Balıkesir Merkez,Dış,0
2021-07-01,Batman,Dış,0
2021-07-01,Bingöl,Dış,0
2021-07-01,Bursa Yenişehir,Dış,0
2021-07-01,Denizli Çardak,Dış,5454
2021-07-01,Diyarbakır,Dış,12375
2021-07-01,Elazığ,Dış,13567
2021-07-01,Erzincan,Dış,184
2021-07-01,Erzurum,Dış,0
2021-07-01,Eskişehir,Dış,23828
2021-07-01,Gaziantep,Dış,30985
2021-07-01,Gökçeada,Dış,0
2021-07-01,Hakkari Yüksekova,Dış,0
2021-07-01,Hatay,Dış,1950
2021-07-01,Isparta,Dış,363
2021-07-01,Iğdır,Dış,0
2021-07-01,Kahramanmaraş,Dış,0
2021-07-01,Kars,Dış,0
2021-07-01,Kastamonu,Dış,0
2021-07-01,Kayseri,Dış,85336
2021-07-01,Kocaeli,Dış,0
2021-07-01,Konya,Dış,30410
2021-07-01,Malatya,Dış,2375
2021-07-01,Mardin,Dış,0
2021-07-01,Muğla Dalaman,Dış,181547
2021-07-01,Muğla Milas-Bodrum,Dış,249494
2021-07-01,Muş,Dış,0
2021-07-01,Nevşehir Kapadokya,Dış,0
2021-07-01,Ordu-Giresun,Dış,0
2021-07-01,Samsun Çarşamba,Dış,32006
2021-07-01,Siirt,Dış,0
2021-07-01,Sinop,Dış,0
2021-07-01,Sivas,Dış,1028
2021-07-01,Tekirdağ Çorlu,Dış,0
2021-07-01,Tokat,Dış,0
2021-07-01,Trabzon,Dış,66486
2021-07-01,Uşak,Dış,0
2021-07-01,Van,Dış,0
2021-07-01,Zafer,Dış,1739
2021-07-01,Zonguldak Çaycuma,Dış,10773
2021-07-01,Çanakkale,Dış,0
2021-07-01,İstanbul,Dış,2778653
2021-07-01,İstanbul Atatürk,Dış,0
2021-07-01,İstanbul Sabiha Gökçen,Dış,965038
2021-07-01,İzmir Adnan Menderes,Dış,319044
2021-07-01,Şanlıurfa GAP,Dış,0
2021-07-01,Şırnak,Dış,0
2021-06-01,Adana,Dış,29220
2021-06-01,Adıyaman,Dış,0
2021-06-01,Alanya Gazipaşa,Dış,9894
2021-06-01,Amasya Merzifon,Dış,2336
2021-06-01,Ankara Esenboğa,Dış,88385
2021-06-01,Antalya,Dış,1279048
2021-06-01,Aydın,Dış,0
2021-06-01,Ağrı,Dış,0
2021-06-01,Balıkesir Edremit,Dış,0
2021-06-01,Balıkesir Merkez,Dış,0
2021-06-01,Batman,Dış,0
2021-06-01,Bingöl,Dış,0
2021-06-01,Bursa Yenişehir,Dış,0
2021-06-01,Denizli Çardak,Dış,2278
2021-06-01,Diyarbakır,Dış,1476
2021-06-01,Elazığ,Dış,5132
2021-06-01,Erzincan,Dış,1811
2021-06-01,Erzurum,Dış,190
2021-06-01,Eskişehir,Dış,8190
2021-06-01,Gaziantep,Dış,8990
2021-06-01,Gökçeada,Dış,0
2021-06-01,Hakkari Yüksekova,Dış,0
2021-06-01,Hatay,Dış,1217
2021-06-01,Isparta,Dış,0
2021-06-01,Iğdır,Dış,0
2021-06-01,Kahramanmaraş,Dış,0
2021-06-01,Kars,Dış,0
2021-06-01,Kastamonu,Dış,0
2021-06-01,Kayseri,Dış,23215
2021-06-01,Kocaeli,Dış,0
2021-06-01,Konya,Dış,9384
2021-06-01,Malatya,Dış,1079
2021-06-01,Mardin,Dış,0
2021-06-01,Muğla Dalaman,Dış,63449
2021-06-01,Muğla Milas-Bodrum,Dış,122649
2021-06-01,Muş,Dış,0
2021-06-01,Nevşehir Kapadokya,Dış,0
2021-06-01,Ordu-Giresun,Dış,0
2021-06-01,Samsun Çarşamba,Dış,10144
2021-06-01,Siirt,Dış,0
2021-06-01,Sinop,Dış,0
2021-06-01,Sivas,Dış,673
2021-06-01,Tekirdağ Çorlu,Dış,0
2021-06-01,Tokat,Dış,0
2021-06-01,Trabzon,Dış,11521
2021-06-01,Uşak,Dış,0
2021-06-01,Van,Dış,0
2021-06-01,Zafer,Dış,0
2021-06-01,Zonguldak Çaycuma,Dış,3595
2021-06-01,Çanakkale,Dış,0
2021-06-01,İstanbul,Dış,1855081
2021-06-01,İstanbul Atatürk,Dış,209
2021-06-01,İstanbul Sabiha Gökçen,Dış,630902
2021-06-01,İzmir Adnan Menderes,Dış,132322
2021-06-01,Şanlıurfa GAP,Dış,0
2021-06-01,Şırnak,Dış,0
2021-05-01,Adana,Dış,13612
2021-05-01,Adıyaman,Dış,0
2021-05-01,Alanya Gazipaşa,Dış,1950
2021-05-01,Amasya Merzifon,Dış,139
2021-05-01,Ankara Esenboğa,Dış,46670
2021-05-01,Antalya,Dış,509900
2021-05-01,Aydın,Dış,0
2021-05-01,Ağrı,Dış,0
2021-05-01,Balıkesir Edremit,Dış,0
2021-05-01,Balıkesir Merkez,Dış,0
2021-05-01,Batman,Dış,0
2021-05-01,Bingöl,Dış,0
2021-05-01,Bursa Yenişehir,Dış,0
2021-05-01,Denizli Çardak,Dış,753
2021-05-01,Diyarbakır,Dış,1655
2021-05-01,Elazığ,Dış,1334
2021-05-01,Erzincan,Dış,0
2021-05-01,Erzurum,Dış,0
2021-05-01,Eskişehir,Dış,3376
2021-05-01,Gaziantep,Dış,3891
2021-05-01,Gökçeada,Dış,0
2021-05-01,Hakkari Yüksekova,Dış,0
2021-05-01,Hatay,Dış,368
2021-05-01,Isparta,Dış,0
2021-05-01,Iğdır,Dış,0
2021-05-01,Kahramanmaraş,Dış,0
2021-05-01,Kars,Dış,0
2021-05-01,Kastamonu,Dış,0
2021-05-01,Kayseri,Dış,10190
2021-05-01,Kocaeli,Dış,0
2021-05-01,Konya,Dış,2561
2021-05-01,Malatya,Dış,415
2021-05-01,Mardin,Dış,0
2021-05-01,Muğla Dalaman,Dış,27711
2021-05-01,Muğla Milas-Bodrum,Dış,31859
2021-05-01,Muş,Dış,0
2021-05-01,Nevşehir Kapadokya,Dış,4001
2021-05-01,Ordu-Giresun,Dış,0
2021-05-01,Samsun Çarşamba,Dış,4099
2021-05-01,Siirt,Dış,0
2021-05-01,Sinop,Dış,0
2021-05-01,Sivas,Dış,0
2021-05-01,Tekirdağ Çorlu,Dış,0
2021-05-01,Tokat,Dış,0
2021-05-01,Trabzon,Dış,1638
2021-05-01,Uşak,Dış,0
2021-05-01,Van,Dış,0
2021-05-01,Zafer,Dış,0
2021-05-01,Zonguldak Çaycuma,Dış,1549
2021-05-01,Çanakkale,Dış,0
2021-05-01,İstanbul,Dış,1324182
2021-05-01,İstanbul Atatürk,Dış,197
2021-05-01,İstanbul Sabiha Gökçen,Dış,389819
2021-05-01,İzmir Adnan Menderes,Dış,51526
2021-05-01,Şanlıurfa GAP,Dış,0
2021-05-01,Şırnak,Dış,0
2021-04-01,Adana,Dış,9987
2021-04-01,Adıyaman,Dış,0
2021-04-01,Alanya Gazipaşa,Dış,6928
2021-04-01,Amasya Merzifon,Dış,2052
2021-04-01,Ankara Esenboğa,Dış,48640
2021-04-01,Antalya,Dış,359022
2021-04-01,Aydın,Dış,0
2021-04-01,Ağrı,Dış,0
2021-04-01,Balıkesir Edremit,Dış,0
2021-04-01,Balıkesir Merkez,Dış,0
2021-04-01,Batman,Dış,0
2021-04-01,Bingöl,Dış,0
2021-04-01,Bursa Yenişehir,Dış,0
2021-04-01,Denizli Çardak,Dış,412
2021-04-01,Diyarbakır,Dış,1328
2021-04-01,Elazığ,Dış,0
2021-04-01,Erzincan,Dış,1233
2021-04-01,Erzurum,Dış,0
2021-04-01,Eskişehir,Dış,2699
2021-04-01,Gaziantep,Dış,3731
2021-04-01,Gökçeada,Dış,0
2021-04-01,Hakkari Yüksekova,Dış,0
2021-04-01,Hatay,Dış,592
2021-04-01,Isparta,Dış,0
2021-04-01,Iğdır,Dış,0
2021-04-01,Kahramanmaraş,Dış,0
2021-04-01,Kars,Dış,0
2021-04-01,Kastamonu,Dış,0
2021-04-01,Kayseri,Dış,8721
2021-04-01,Kocaeli,Dış,0
2021-04-01,Konya,Dış,1141
2021-04-01,Malatya,Dış,0
2021-04-01,Mardin,Dış,0
2021-04-01,Muğla Dalaman,Dış,3081
2021-04-01,Muğla Milas-Bodrum,Dış,2012
2021-04-01,Muş,Dış,0
2021-04-01,Nevşehir Kapadokya,Dış,3383
2021-04-01,Ordu-Giresun,Dış,0
2021-04-01,Samsun Çarşamba,Dış,4260
2021-04-01,Siirt,Dış,0
2021-04-01,Sinop,Dış,0
2021-04-01,Sivas,Dış,30
2021-04-01,Tekirdağ Çorlu,Dış,0
2021-04-01,Tokat,Dış,0
2021-04-01,Trabzon,Dış,1102
2021-04-01,Uşak,Dış,0
2021-04-01,Van,Dış,0
2021-04-01,Zafer,Dış,0
2021-04-01,Zonguldak Çaycuma,Dış,0
2021-04-01,Çanakkale,Dış,0
2021-04-01,İstanbul,Dış,1512652
2021-04-01,İstanbul Atatürk,Dış,0
2021-04-01,İstanbul Sabiha Gökçen,Dış,433980
2021-04-01,İzmir Adnan Menderes,Dış,46439
2021-04-01,Şanlıurfa GAP,Dış,0
2021-04-01,Şırnak,Dış,0
2021-03-01,Adana,Dış,9130
2021-03-01,Adıyaman,Dış,0
2021-03-01,Alanya Gazipaşa,Dış,6956
2021-03-01,Amasya Merzifon,Dış,1996
2021-03-01,Ankara Esenboğa,Dış,43270
2021-03-01,Antalya,Dış,277159
2021-03-01,Aydın,Dış,0
2021-03-01,Ağrı,Dış,0
2021-03-01,Balıkesir Edremit,Dış,0
2021-03-01,Balıkesir Merkez,Dış,0
2021-03-01,Batman,Dış,0
2021-03-01,Bingöl,Dış,0
2021-03-01,Bursa Yenişehir,Dış,24
2021-03-01,Denizli Çardak,Dış,468
2021-03-01,Diyarbakır,Dış,301
2021-03-01,Elazığ,Dış,0
2021-03-01,Erzincan,Dış,942
2021-03-01,Erzurum,Dış,0
2021-03-01,Eskişehir,Dış,1253
2021-03-01,Gaziantep,Dış,2037
2021-03-01,Gökçeada,Dış,0
2021-03-01,Hakkari Yüksekova,Dış,0
2021-03-01,Hatay,Dış,696
2021-03-01,Isparta,Dış,57
2021-03-01,Iğdır,Dış,0
2021-03-01,Kahramanmaraş,Dış,0
2021-03-01,Kars,Dış,0
2021-03-01,Kastamonu,Dış,0
2021-03-01,Kayseri,Dış,7160
2021-03-01,Kocaeli,Dış,0
2021-03-01,Konya,Dış,1137
2021-03-01,Malatya,Dış,0
2021-03-01,Mardin,Dış,0
2021-03-01,Muğla Dalaman,Dış,1268
2021-03-01,Muğla Milas-Bodrum,Dış,0
2021-03-01,Muş,Dış,0
2021-03-01,Nevşehir Kapadokya,Dış,535
2021-03-01,Ordu-Giresun,Dış,0
2021-03-01,Samsun Çarşamba,Dış,3138
2021-03-01,Siirt,Dış,0
2021-03-01,Sinop,Dış,0
2021-03-01,Sivas,Dış,475
2021-03-01,Tekirdağ Çorlu,Dış,0
2021-03-01,Tokat,Dış,0
2021-03-01,Trabzon,Dış,1044
2021-03-01,Uşak,Dış,0
2021-03-01,Van,Dış,0
2021-03-01,Zafer,Dış,61
2021-03-01,Zonguldak Çaycuma,Dış,0
2021-03-01,Çanakkale,Dış,0
2021-03-01,İstanbul,Dış,1634631
2021-03-01,İstanbul Atatürk,Dış,0
2021-03-01,İstanbul Sabiha Gökçen,Dış,448639
2021-03-01,İzmir Adnan Menderes,Dış,37754
2021-03-01,Şanlıurfa GAP,Dış,0
2021-03-01,Şırnak,Dış,0
2021-02-01,Adana,Dış,4824
2021-02-01,Adıyaman,Dış,0
2021-02-01,Alanya Gazipaşa,Dış,4320
2021-02-01,Amasya Merzifon,Dış,2544
2021-02-01,Ankara Esenboğa,Dış,23669
2021-02-01,Antalya,Dış,81014
2021-02-01,Aydın,Dış,0
2021-02-01,Ağrı,Dış,0
2021-02-01,Balıkesir Edremit,Dış,0
2021-02-01,Balıkesir Merkez,Dış,0
2021-02-01,Batman,Dış,0
2021-02-01,Bingöl,Dış,0
2021-02-01,Bursa Yenişehir,Dış,0
2021-02-01,Denizli Çardak,Dış,338
2021-02-01,Diyarbakır,Dış,0
2021-02-01,Elazığ,Dış,0
2021-02-01,Erzincan,Dış,1265
2021-02-01,Erzurum,Dış,0
2021-02-01,Eskişehir,Dış,972
2021-02-01,Gaziantep,Dış,992
2021-02-01,Gökçeada,Dış,0
2021-02-01,Hakkari Yüksekova,Dış,0
2021-02-01,Hatay,Dış,670
2021-02-01,Isparta,Dış,333
2021-02-01,Iğdır,Dış,0
2021-02-01,Kahramanmaraş,Dış,0
2021-02-01,Kars,Dış,0
2021-02-01,Kastamonu,Dış,58
2021-02-01,Kayseri,Dış,6742
2021-02-01,Kocaeli,Dış,0
2021-02-01,Konya,Dış,865
2021-02-01,Malatya,Dış,0
2021-02-01,Mardin,Dış,0
2021-02-01,Muğla Dalaman,Dış,0
2021-02-01,Muğla Milas-Bodrum,Dış,0
2021-02-01,Muş,Dış,0
2021-02-01,Nevşehir Kapadokya,Dış,0
2021-02-01,Ordu-Giresun,Dış,0
2021-02-01,Samsun Çarşamba,Dış,2921
2021-02-01,Siirt,Dış,0
2021-02-01,Sinop,Dış,0
2021-02-01,Sivas,Dış,0
2021-02-01,Tekirdağ Çorlu,Dış,0
2021-02-01,Tokat,Dış,0
2021-02-01,Trabzon,Dış,862
2021-02-01,Uşak,Dış,0
2021-02-01,Van,Dış,0
2021-02-01,Zafer,Dış,0
2021-02-01,Zonguldak Çaycuma,Dış,0
2021-02-01,Çanakkale,Dış,0
2021-02-01,İstanbul,Dış,1177564
2021-02-01,İstanbul Atatürk,Dış,0
2021-02-01,İstanbul Sabiha Gökçen,Dış,329713
2021-02-01,İzmir Adnan Menderes,Dış,17920
2021-02-01,Şanlıurfa GAP,Dış,0
2021-02-01,Şırnak,Dış,0
2021-01-01,Adana,Dış,4543
2021-01-01,Adıyaman,Dış,0
2021-01-01,Alanya Gazipaşa,Dış,4636
2021-01-01,Amasya Merzifon,Dış,841
2021-01-01,Ankara Esenboğa,Dış,27161
2021-01-01,Antalya,Dış,108548
2021-01-01,Aydın,Dış,0
2021-01-01,Ağrı,Dış,0
2021-01-01,Balıkesir Edremit,Dış,0
2021-01-01,Balıkesir Merkez,Dış,0
2021-01-01,Batman,Dış,0
2021-01-01,Bingöl,Dış,0
2021-01-01,Bursa Yenişehir,Dış,0
2021-01-01,Denizli Çardak,Dış,385
2021-01-01,Diyarbakır,Dış,0
2021-01-01,Elazığ,Dış,0
2021-01-01,Erzincan,Dış,1372
2021-01-01,Erzurum,Dış,1738
2021-01-01,Eskişehir,Dış,2542
2021-01-01,Gaziantep,Dış,229
2021-01-01,Gökçeada,Dış,0
2021-01-01,Hakkari Yüksekova,Dış,0
2021-01-01,Hatay,Dış,1523
2021-01-01,Isparta,Dış,718
2021-01-01,Iğdır,Dış,0
2021-01-01,Kahramanmaraş,Dış,0
2021-01-01,Kars,Dış,0
2021-01-01,Kastamonu,Dış,0
2021-01-01,Kayseri,Dış,11865
2021-01-01,Kocaeli,Dış,0
2021-01-01,Konya,Dış,1006
2021-01-01,Malatya,Dış,0
2021-01-01,Mardin,Dış,0
2021-01-01,Muğla Dalaman,Dış,28
2021-01-01,Muğla Milas-Bodrum,Dış,0
2021-01-01,Muş,Dış,0
2021-01-01,Nevşehir Kapadokya,Dış,0
2021-01-01,Ordu-Giresun,Dış,0
2021-01-01,Samsun Çarşamba,Dış,2777
2021-01-01,Siirt,Dış,0
2021-01-01,Sinop,Dış,0
2021-01-01,Sivas,Dış,0
2021-01-01,Tekirdağ Çorlu,Dış,150
2021-01-01,Tokat,Dış,0
2021-01-01,Trabzon,Dış,384
2021-01-01,Uşak,Dış,0
2021-01-01,Van,Dış,0
2021-01-01,Zafer,Dış,0
2021-01-01,Zonguldak Çaycuma,Dış,0
2021-01-01,Çanakkale,Dış,0
2021-01-01,İstanbul,Dış,1241858
2021-01-01,İstanbul Atatürk,Dış,0
2021-01-01,İstanbul Sabiha Gökçen,Dış,411356
2021-01-01,İzmir Adnan Menderes,Dış,20999
2021-01-01,Şanlıurfa GAP,Dış,0
2021-01-01,Şırnak,Dış,0
2020-12-01,Adana,Dış,6513
2020-12-01,Adıyaman,Dış,0
2020-12-01,Alanya Gazipaşa,Dış,4819
2020-12-01,Amasya Merzifon,Dış,0
2020-12-01,Ankara Esenboğa,Dış,34309
2020-12-01,Antalya,Dış,100836
2020-12-01,Aydın,Dış,0
2020-12-01,Ağrı,Dış,0
2020-12-01,Balıkesir Edremit,Dış,0
2020-12-01,Balıkesir Merkez,Dış,0
2020-12-01,Batman,Dış,0
2020-12-01,Bingöl,Dış,0
2020-12-01,Bursa Yenişehir,Dış,0
2020-12-01,Denizli Çardak,Dış,353
2020-12-01,Diyarbakır,Dış,106
2020-12-01,Elazığ,Dış,0
2020-12-01,Erzincan,Dış,536
2020-12-01,Erzurum,Dış,395
2020-12-01,Eskişehir,Dış,4855
2020-12-01,Gaziantep,Dış,1288
2020-12-01,Gökçeada,Dış,0
2020-12-01,Hakkari Yüksekova,Dış,0
2020-12-01,Hatay,Dış,1006
2020-12-01,Isparta,Dış,590
2020-12-01,Iğdır,Dış,0
2020-12-01,Kahramanmaraş,Dış,0
2020-12-01,Kars,Dış,0
2020-12-01,Kastamonu,Dış,0
2020-12-01,Kayseri,Dış,10381
2020-12-01,Kocaeli,Dış,0
2020-12-01,Konya,Dış,1990
2020-12-01,Malatya,Dış,0
2020-12-01,Mardin,Dış,0
2020-12-01,Muğla Dalaman,Dış,0
2020-12-01,Muğla Milas-Bodrum,Dış,0
2020-12-01,Muş,Dış,0
2020-12-01,Nevşehir Kapadokya,Dış,0
2020-12-01,Ordu-Giresun,Dış,0
2020-12-01,Samsun Çarşamba,Dış,2229
2020-12-01,Siirt,Dış,0
2020-12-01,Sinop,Dış,0
2020-12-01,Sivas,Dış,211
2020-12-01,Tekirdağ Çorlu,Dış,0
2020-12-01,Tokat,Dış,0
2020-12-01,Trabzon,Dış,1034
2020-12-01,Uşak,Dış,0
2020-12-01,Van,Dış,0
2020-12-01,Zafer,Dış,0
2020-12-01,Zonguldak Çaycuma,Dış,0
2020-12-01,Çanakkale,Dış,0
2020-12-01,İstanbul,Dış,1258862
2020-12-01,İstanbul Atatürk,Dış,0
2020-12-01,İstanbul Sabiha Gökçen,Dış,442259
2020-12-01,İzmir Adnan Menderes,Dış,34171
2020-12-01,Şanlıurfa GAP,Dış,1081
2020-12-01,Şırnak,Dış,0
2020-11-01,Adana,Dış,8635
2020-11-01,Adıyaman,Dış,0
2020-11-01,Alanya Gazipaşa,Dış,5255
2020-11-01,Amasya Merzifon,Dış,550
2020-11-01,Ankara Esenboğa,Dış,35266
2020-11-01,Antalya,Dış,274931
2020-11-01,Aydın,Dış,0
2020-11-01,Ağrı,Dış,0
