tarih,uyruk,ziyaretci_sayisi
2021-11-01,Birleşik Krallık,35116
2021-11-01,ABD,31624
2021-11-01,Ukrayna,27298
2021-11-01,Özbekistan,25144
2021-11-01,Irak,24836
2021-11-01,Hollanda,22868
2021-11-01,Kuveyt,21639
2021-11-01,Fas,20726
2021-11-01,Libya,20231
2021-11-01,Ürdün,19544
2021-11-01,Lübnan,18982
2021-11-01,Kazakistan,16957
2021-11-01,Azerbaycan,16819
2021-11-01,Tunus,16388
2021-11-01,Pakistan,13645
2021-11-01,Mısır,13354
2021-11-01,İtalya,12756
2021-11-01,İspanya,12555
2021-11-01,Belçika,12499
2021-11-01,İsveç,11405
2021-11-01,Romanya,10773
2021-11-01,Kosova,10711
2021-11-01,Suriye,9364
2021-11-01,Cezayir,8772
2021-11-01,Avusturya,8551
2021-11-01,Kırgızistan,8326
2021-11-01,İsviçre,7995
2021-11-01,Gürcistan,7674
2021-11-01,Kanada,7210
2021-11-01,Hindistan,6728
2021-11-01,Endonezya,6479
2021-11-01,Yunanistan,6141
2021-11-01,Umman,5883
2021-11-01,Filistin,5866
2021-11-01,Arnavutluk,5811
2021-11-01,Bulgaristan,5781
2021-11-01,Bosna Hersek,5604
2021-11-01,Sırbistan,5527
2021-11-01,Bahreyn,5171
2021-11-01,Meksika,5129
2021-11-01,Polonya,5021
2021-11-01,Danimarka,4900
2021-11-01,Birleşik Arap Emirlikleri,4654
2021-11-01,Kuzey Kıbrıs,4596
2021-11-01,Kolombiya,4474
2021-11-01,Etiyopya,4365
2021-11-01,Milliyetsiz (Haymatlos),4115
2021-11-01,Tacikistan,3591
2021-11-01,Belarus,3426
2021-11-01,Çin,3293
2021-11-01,Diğer,94542
2021-10-01,İran,102220
2021-10-01,Rusya,101021
2021-10-01,Almanya,98251
2021-10-01,Fransa,49944
2021-10-01,Birleşik Krallık,46366
2021-10-01,Irak,36742
2021-10-01,ABD,34152
2021-10-01,Ukrayna,33653
2021-10-01,Hollanda,31724
2021-10-01,İsrail,29728
2021-10-01,Ürdün,28385
2021-10-01,Özbekistan,27874
2021-10-01,Kuveyt,25525
2021-10-01,Libya,24041
2021-10-01,Lübnan,22732
2021-10-01,Fas,20496
2021-10-01,Azerbaycan,17336
2021-10-01,Kazakistan,16750
2021-10-01,İsviçre,15859
2021-10-01,Tunus,15247
2021-10-01,Mısır,14790
2021-10-01,İspanya,14616
2021-10-01,İsveç,13865
2021-10-01,İtalya,13731
2021-10-01,Belçika,13343
2021-10-01,Pakistan,12586
2021-10-01,Avusturya,12122
2021-10-01,Romanya,10462
2021-10-01,Suriye,10414
2021-10-01,Kosova,9962
2021-10-01,Kırgızistan,8960
2021-10-01,Kanada,8597
2021-10-01,Danimarka,8182
2021-10-01,Cezayir,7910
2021-10-01,Gürcistan,7753
2021-10-01,Filistin,7388
2021-10-01,Bosna Hersek,6950
2021-10-01,Umman,6269
2021-10-01,Hindistan,6146
2021-10-01,Yunanistan,5964
2021-10-01,Bulgaristan,5863
2021-10-01,Arnavutluk,5686
2021-10-01,Meksika,5600
2021-10-01,Bahreyn,5592
2021-10-01,Milliyetsiz (Haymatlos),5099
2021-10-01,Polonya,5039
2021-10-01,Etiyopya,4890
2021-10-01,Norveç,4821
2021-10-01,Sırbistan,4790
2021-10-01,Kuzey Kıbrıs,4694
2021-10-01,Endonezya,4687
2021-10-01,Belarus,4411
2021-10-01,Kolombiya,4295
2021-10-01,Tacikistan,4231
2021-10-01,Afganistan,4189
2021-10-01,Diğer,100828
2021-09-01,İran,105958
2021-09-01,Rusya,81615
2021-09-01,Almanya,79384
2021-09-01,Irak,53953
2021-09-01,Fransa,34157
2021-09-01,ABD,33198
2021-09-01,Ukrayna,30212
2021-09-01,Ürdün,29900
2021-09-01,Kuveyt,27254
2021-09-01,Özbekistan,26299
2021-09-01,Libya,23928
2021-09-01,Hollanda,21278
2021-09-01,Azerbaycan,20372
2021-09-01,Lübnan,19857
2021-09-01,Fas,17844
2021-09-01,Mısır,16575
2021-09-01,Birleşik Krallık,16108
2021-09-01,Kazakistan,13904
2021-09-01,İsveç,12330
2021-09-01,Tunus,11111
2021-09-01,Belçika,10904
2021-09-01,İspanya,10842
2021-09-01,Suriye,10692
2021-09-01,İtalya,10464
2021-09-01,İsviçre,10336
2021-09-01,Romanya,10223
2021-09-01,Avusturya,9168
2021-09-01,Filistin,8138
2021-09-01,Kanada,8040
2021-09-01,Kırgızistan,7744
2021-09-01,Pakistan,7458
2021-09-01,Kosova,7449
2021-09-01,Bosna Hersek,6110
2021-09-01,Gürcistan,5994
2021-09-01,Cezayir,5748
2021-09-01,Danimarka,5606
2021-09-01,Umman,5567
2021-09-01,Bulgaristan,5369
2021-09-01,Polonya,5215
2021-09-01,Arnavutluk,4924
2021-09-01,Bahreyn,4656
2021-09-01,Belarus,4528
2021-09-01,Milliyetsiz (Haymatlos),4519
2021-09-01,Etiyopya,4516
2021-09-01,Yunanistan,4452
2021-09-01,Meksika,4452
2021-09-01,Tacikistan,4355
2021-09-01,Endonezya,4191
2021-09-01,Sırbistan,4190
2021-09-01,Kuzey Kıbrıs,3981
2021-09-01,Hindistan,3952
2021-09-01,Kolombiya,3683
2021-09-01,Norveç,3601
2021-09-01,Katar,3387
2021-09-01,Sudan,3340
2021-09-01,Diğer,82885
2021-08-01,Almanya,117522
2021-08-01,İran,88063
2021-08-01,Rusya,60068
2021-08-01,Fransa,55461
2021-08-01,Irak,49172
2021-08-01,ABD,39522
2021-08-01,Kuveyt,35694
2021-08-01,Hollanda,31805
2021-08-01,Ürdün,31359
2021-08-01,Ukrayna,29538
2021-08-01,Özbekistan,28511
2021-08-01,Azerbaycan,22457
2021-08-01,Libya,21667
2021-08-01,Avusturya,15551
2021-08-01,Fas,13799
2021-08-01,Kazakistan,13772
2021-08-01,Mısır,13556
2021-08-01,Birleşik Krallık,13492
2021-08-01,Tunus,13415
2021-08-01,Lübnan,13052
2021-08-01,İsveç,12346
2021-08-01,İspanya,11983
2021-08-01,Belçika,11884
2021-08-01,Suriye,11257
2021-08-01,İtalya,10851
2021-08-01,Romanya,10617
2021-08-01,Katar,9317
2021-08-01,Kanada,9037
2021-08-01,İsviçre,8549
2021-08-01,Umman,7673
2021-08-01,Kırgızistan,7136
2021-08-01,Bahreyn,6663
2021-08-01,Filistin,6183
2021-08-01,Gürcistan,6176
2021-08-01,Milliyetsiz (Haymatlos),6082
2021-08-01,Bulgaristan,5373
2021-08-01,Bosna Hersek,5336
2021-08-01,Belarus,5244
2021-08-01,Etiyopya,5192
2021-08-01,Kosova,4973
2021-08-01,Danimarka,4797
2021-08-01,Afganistan,4559
2021-08-01,Polonya,4262
2021-08-01,Cezayir,4243
2021-08-01,Kuzey Kıbrıs,4187
2021-08-01,Arnavutluk,4177
2021-08-01,Birleşik Arap Emirlikleri,3988
2021-08-01,Tacikistan,3627
2021-08-01,Yunanistan,3602
2021-08-01,Sırbistan,3598
2021-08-01,Meksika,3511
2021-08-01,Filipinler,3397
2021-08-01,Hindistan,3298
2021-08-01,Pakistan,3239
2021-08-01,Moldova,3180
2021-08-01,Diğer,75709
2021-07-01,Almanya,146282
2021-07-01,İran,75298
2021-07-01,Fransa,67109
2021-07-01,ABD,50384
2021-07-01,Hollanda,49738
2021-07-01,Rusya,46054
2021-07-01,Irak,43481
2021-07-01,Ürdün,40962
2021-07-01,Kuveyt,39401
2021-07-01,İsrail,35126
2021-07-01,Özbekistan,26491
2021-07-01,Avusturya,25708
2021-07-01,Ukrayna,24840
2021-07-01,Katar,24500
2021-07-01,Birleşik Krallık,21997
2021-07-01,Belçika,20477
2021-07-01,Azerbaycan,20175
2021-07-01,İsveç,19371
2021-07-01,Libya,18689
2021-07-01,İsviçre,18645
2021-07-01,Suriye,15234
2021-07-01,Lübnan,13391
2021-07-01,Kazakistan,13301
2021-07-01,Mısır,12910
2021-07-01,Fas,12839
2021-07-01,Danimarka,10765
2021-07-01,Tunus,9993
2021-07-01,Kanada,9588
2021-07-01,Romanya,9379
2021-07-01,İtalya,8454
2021-07-01,İspanya,8059
2021-07-01,Milliyetsiz (Haymatlos),7874
2021-07-01,Filistin,7370
2021-07-01,Umman,6836
2021-07-01,Birleşik Arap Emirlikleri,6605
2021-07-01,Bahreyn,6444
2021-07-01,Kırgızistan,6399
2021-07-01,Afganistan,6131
2021-07-01,Bulgaristan,5659
2021-07-01,Norveç,5520
2021-07-01,Gürcistan,5151
2021-07-01,Kosova,5138
2021-07-01,Filipinler,4965
2021-07-01,Belarus,4572
2021-07-01,Etiyopya,4565
2021-07-01,Bosna Hersek,4418
2021-07-01,Pakistan,3950
2021-07-01,Hindistan,3760
2021-07-01,Kuzey Kıbrıs,3566
2021-07-01,Cezayir,3512
2021-07-01,Meksika,3499
2021-07-01,Polonya,3492
2021-07-01,Arnavutluk,3448
2021-07-01,Tacikistan,3167
2021-07-01,Moldova,3112
2021-07-01,Diğer,73205
2021-06-01,Almanya,70989
2021-06-01,İran,54351
2021-06-01,ABD,39500
2021-06-01,Ukrayna,31210
2021-06-01,Irak,29567
2021-06-01,Fransa,28023
2021-06-01,Rusya,21014
2021-06-01,Ürdün,20860
2021-06-01,Özbekistan,19554
2021-06-01,Hollanda,17113
2021-06-01,Kuveyt,16604
2021-06-01,Libya,16462
2021-06-01,Azerbaycan,15721
2021-06-01,İsrail,14943
2021-06-01,İsveç,12665
2021-06-01,Belçika,12278
2021-06-01,Kazakistan,12052
2021-06-01,Suriye,10904
2021-06-01,Katar,10541
2021-06-01,Lübnan,10328
2021-06-01,Avusturya,9500
2021-06-01,Mısır,8938
2021-06-01,Birleşik Krallık,8295
2021-06-01,Tunus,8268
2021-06-01,Romanya,7663
2021-06-01,Kosova,7210
2021-06-01,İsviçre,6549
2021-06-01,Kırgızistan,6188
2021-06-01,Fas,6107
2021-06-01,İtalya,5985
2021-06-01,Kanada,5416
2021-06-01,İspanya,4983
2021-06-01,Bosna Hersek,4865
2021-06-01,Afganistan,4753
2021-06-01,Gürcistan,4642
2021-06-01,Etiyopya,4443
2021-06-01,Arnavutluk,4334
2021-06-01,Danimarka,4103
2021-06-01,Filistin,3992
2021-06-01,Filipinler,3957
2021-06-01,Milliyetsiz (Haymatlos),3928
2021-06-01,Bulgaristan,3860
2021-06-01,Belarus,3710
2021-06-01,Endonezya,3553
2021-06-01,Norveç,3450
2021-06-01,Umman,3392
2021-06-01,Sırbistan,3375
2021-06-01,Cezayir,2735
2021-06-01,Polonya,2654
2021-06-01,Moldova,2597
2021-06-01,Bahreyn,2524
2021-06-01,Tacikistan,2320
2021-06-01,Somali,2312
2021-06-01,Hindistan,2297
2021-06-01,Yunanistan,2191
2021-06-01,Diğer,54853
2021-05-01,Almanya,38944
2021-05-01,Ukrayna,30996
2021-05-01,İran,30066
2021-05-01,ABD,19623
2021-05-01,Fransa,16091
2021-05-01,Irak,15542
2021-05-01,Rusya,12350
2021-05-01,Hollanda,11449
2021-05-01,Azerbaycan,11346
2021-05-01,Libya,9727
2021-05-01,Lübnan,7503
2021-05-01,Suriye,7465
2021-05-01,Birleşik Krallık,7328
2021-05-01,Kazakistan,6817
2021-05-01,Ürdün,6798
2021-05-01,Özbekistan,6381
2021-05-01,Kuveyt,6142
2021-05-01,İsveç,5693
2021-05-01,Avusturya,5603
2021-05-01,Belçika,5470
2021-05-01,Kosova,4741
2021-05-01,Romanya,4638
2021-05-01,Mısır,4324
2021-05-01,İtalya,4257
2021-05-01,Kırgızistan,3448
2021-05-01,İspanya,3394
2021-05-01,Gürcistan,3359
2021-05-01,Pakistan,3281
2021-05-01,Arnavutluk,3202
2021-05-01,Afganistan,3071
2021-05-01,Endonezya,2893
2021-05-01,Kanada,2820
2021-05-01,Etiyopya,2788
2021-05-01,Bulgaristan,2755
2021-05-01,Bosna Hersek,2685
2021-05-01,Tunus,2643
2021-05-01,Belarus,2548
2021-05-01,İsrail,2499
2021-05-01,Milliyetsiz (Haymatlos),2404
2021-05-01,Filipinler,2399
2021-05-01,İsviçre,2379
2021-05-01,Katar,2331
2021-05-01,Sırbistan,2329
2021-05-01,Fas,2309
2021-05-01,Danimarka,2264
2021-05-01,Çin,2250
2021-05-01,Polonya,2047
2021-05-01,Moldova,1985
2021-05-01,Filistin,1744
2021-05-01,Tacikistan,1647
2021-05-01,Somali,1496
2021-05-01,Nijerya,1387
2021-05-01,Hindistan,1353
2021-05-01,Meksika,1329
2021-05-01,Yunanistan,1298
2021-05-01,Diğer,30999
2021-04-01,Rusya,53308
2021-04-01,Ukrayna,34248
2021-04-01,İran,28064
2021-04-01,Almanya,27383
2021-04-01,Irak,16754
2021-04-01,Özbekistan,15989
2021-04-01,Birleşik Krallık,13517
2021-04-01,Fransa,12902
2021-04-01,ABD,11956
2021-04-01,Azerbaycan,11206
2021-04-01,Hollanda,10106
2021-04-01,İsrail,10067
2021-04-01,Kazakistan,8545
2021-04-01,Libya,7587
2021-04-01,Pakistan,7133
2021-04-01,Lübnan,6756
2021-04-01,Tunus,5604
2021-04-01,Ürdün,5166
2021-04-01,Romanya,5076
2021-04-01,Belçika,5016
2021-04-01,Suriye,4840
2021-04-01,İsviçre,4814
2021-04-01,Kosova,4655
2021-04-01,İtalya,4551
2021-04-01,İsveç,4479
2021-04-01,Mısır,4292
2021-04-01,Avusturya,4254
2021-04-01,Etiyopya,3956
2021-04-01,Kırgızistan,3955
2021-04-01,Gürcistan,3532
2021-04-01,İspanya,3449
2021-04-01,Afganistan,3273
2021-04-01,Arnavutluk,3029
2021-04-01,Belarus,2519
2021-04-01,Tacikistan,2402
2021-04-01,Bulgaristan,2239
2021-04-01,Endonezya,2228
2021-04-01,Sırbistan,2219
2021-04-01,Bosna Hersek,2078
2021-04-01,Hindistan,2060
2021-04-01,Kanada,1882
2021-04-01,Milliyetsiz (Haymatlos),1808
2021-04-01,Fas,1796
2021-04-01,Filipinler,1794
2021-04-01,Somali,1791
2021-04-01,Çin,1752
2021-04-01,Nijerya,1752
2021-04-01,Polonya,1729
2021-04-01,Moldova,1678
2021-04-01,Filistin,1655
2021-04-01,Kuveyt,1601
2021-04-01,Katar,1309
2021-04-01,Sudan,1300
2021-04-01,Yunanistan,1183
2021-04-01,Meksika,1170
2021-04-01,Diğer,30279
2021-03-01,Rusya,87486
2021-03-01,İran,56108
2021-03-01,Almanya,42494
2021-03-01,Ukrayna,36119
2021-03-01,Irak,18632
2021-03-01,Özbekistan,16426
2021-03-01,Azerbaycan,15128
2021-03-01,Libya,14265
2021-03-01,ABD,12847
2021-03-01,Fransa,12703
2021-03-01,Hollanda,12275
2021-03-01,Pakistan,10375
2021-03-01,Tunus,10354
2021-03-01,Ürdün,8811
2021-03-01,Kazakistan,8368
2021-03-01,Lübnan,7476
2021-03-01,Suriye,7129
2021-03-01,Birleşik Krallık,7094
2021-03-01,Mısır,6468
2021-03-01,İsrail,6450
2021-03-01,Avusturya,5920
2021-03-01,Kosova,5719
2021-03-01,Romanya,5569
2021-03-01,Kırgızistan,5498
2021-03-01,Belçika,5430
2021-03-01,İsviçre,5308
2021-03-01,İtalya,5284
2021-03-01,İsveç,5018
2021-03-01,Endonezya,4170
2021-03-01,İspanya,3904
2021-03-01,Afganistan,3679
2021-03-01,Arnavutluk,3645
2021-03-01,Belarus,3522
2021-03-01,Katar,3500
2021-03-01,Etiyopya,3127
2021-03-01,Bosna Hersek,3054
2021-03-01,Tacikistan,2973
2021-03-01,Çin,2930
2021-03-01,Gürcistan,2914
2021-03-01,Milliyetsiz (Haymatlos),2721
2021-03-01,Birleşik Arap Emirlikleri,2673
2021-03-01,Bulgaristan,2464
2021-03-01,Hindistan,2451
2021-03-01,Filistin,2399
2021-03-01,Somali,2341
2021-03-01,Kuveyt,2257
2021-03-01,Fas,2190
2021-03-01,Sırbistan,2081
2021-03-01,Kanada,1933
2021-03-01,Moldova,1896
2021-03-01,Polonya,1893
2021-03-01,Nijerya,1804
2021-03-01,Filipinler,1616
2021-03-01,Sudan,1516
2021-03-01,Norveç,1417
2021-03-01,Diğer,33784
2021-02-01,Rusya,51096
2021-02-01,İran,33726
2021-02-01,Almanya,22846
2021-02-01,Ukrayna,20348
2021-02-01,Irak,15767
2021-02-01,Özbekistan,12688
2021-02-01,Azerbaycan,11433
2021-02-01,Libya,10383
2021-02-01,Fransa,9574
2021-02-01,Hollanda,8627
2021-02-01,ABD,8540
2021-02-01,Kazakistan,6060
2021-02-01,Suriye,6004
2021-02-01,Pakistan,5735
2021-02-01,Ürdün,5314
2021-02-01,Mısır,4762
2021-02-01,Lübnan,4669
2021-02-01,Kırgızistan,4262
2021-02-01,İtalya,4182
2021-02-01,Romanya,4123
2021-02-01,İsviçre,3709
2021-02-01,İsveç,3684
2021-02-01,Kosova,3589
2021-02-01,Birleşik Krallık,3583
2021-02-01,Avusturya,3536
2021-02-01,Fas,3314
2021-02-01,Afganistan,3124
2021-02-01,Tacikistan,2836
2021-02-01,Belçika,2831
2021-02-01,Etiyopya,2785
2021-02-01,Somali,2686
2021-02-01,Arnavutluk,2520
2021-02-01,Filistin,2467
2021-02-01,Tunus,2415
2021-02-01,Kuveyt,2296
2021-02-01,İspanya,2244
2021-02-01,Milliyetsiz (Haymatlos),2183
2021-02-01,Belarus,2043
2021-02-01,Bulgaristan,1927
2021-02-01,Moldova,1859
2021-02-01,Çin,1834
2021-02-01,Gürcistan,1834
2021-02-01,Endonezya,1816
2021-02-01,Sırbistan,1720
2021-02-01,Filipinler,1633
2021-02-01,Nijerya,1626
2021-02-01,Hindistan,1540
2021-02-01,Bosna Hersek,1493
2021-02-01,Polonya,1456
2021-02-01,Kanada,1448
2021-02-01,Sudan,1202
2021-02-01,Kuzey Makedonya,1123
2021-02-01,Norveç,987
2021-02-01,Yemen,907
2021-02-01,Çekya,881
2021-02-01,Diğer,23643
2021-01-01,Rusya,49971
2021-01-01,İran,29097
2021-01-01,Almanya,20099
2021-01-01,Fransa,16220
2021-01-01,Ukrayna,16192
2021-01-01,Irak,10991
2021-01-01,Azerbaycan,10188
2021-01-01,Özbekistan,9824
2021-01-01,Libya,8913
2021-01-01,ABD,8758
2021-01-01,Hollanda,7345
2021-01-01,Suriye,6674
2021-01-01,Ürdün,5499
2021-01-01,Kazakistan,5260
2021-01-01,Mısır,4645
2021-01-01,Pakistan,4365
2021-01-01,Tunus,4346
2021-01-01,Lübnan,4314
2021-01-01,Kuveyt,4271
2021-01-01,Fas,3988
2021-01-01,İtalya,3952
2021-01-01,İsrail,3779
2021-01-01,Belçika,3744
2021-01-01,Kırgızistan,3678
2021-01-01,Afganistan,3583
2021-01-01,Kosova,3514
2021-01-01,İsveç,3326
2021-01-01,Avusturya,3205
2021-01-01,Moldova,3036
2021-01-01,Romanya,3010
2021-01-01,İsviçre,2645
2021-01-01,Birleşik Krallık,2632
2021-01-01,İspanya,2590
2021-01-01,Arnavutluk,2420
2021-01-01,Tacikistan,2374
2021-01-01,Somali,2183
2021-01-01,Kanada,2048
2021-01-01,Etiyopya,2000
2021-01-01,Endonezya,1809
2021-01-01,Belarus,1751
2021-01-01,Bulgaristan,1740
2021-01-01,Çin,1734
2021-01-01,Gürcistan,1711
2021-01-01,Sırbistan,1687
2021-01-01,Milliyetsiz (Haymatlos),1598
2021-01-01,Hindistan,1561
2021-01-01,Nijerya,1528
2021-01-01,Filipinler,1394
2021-01-01,Umman,1366
2021-01-01,Bosna Hersek,1353
2021-01-01,Polonya,1345
2021-01-01,Brezilya,1297
2021-01-01,Kuzey Makedonya,1085
2021-01-01,Yemen,1073
2021-01-01,Norveç,1052
2021-01-01,Diğer,25062
2020-12-01,Rusya,51185
2020-12-01,Almanya,30830
2020-12-01,Fransa,21677
2020-12-01,Ukrayna,19505
2020-12-01,İran,23668
2020-12-01,Birleşik Krallık,13390
2020-12-01,Kuveyt,3143
2020-12-01,İsrail,5381
2020-12-01,Libya,10735
2020-12-01,Hollanda,12242
2020-12-01,Azerbaycan,11620
2020-12-01,ABD,11745
2020-12-01,Özbekistan,9374
2020-12-01,Kazakistan,5629
2020-12-01,Lübnan,6552
2020-12-01,Irak,11571
2020-12-01,Ürdün,5963
2020-12-01,Mısır,6116
2020-12-01,İsviçre,4867
2020-12-01,İsveç,5916
2020-12-01,Kosova,4068
2020-12-01,Romanya,3875
2020-12-01,Pakistan,5153
2020-12-01,Suriye,7032
2020-12-01,Belçika,6671
2020-12-01,İtalya,3619
2020-12-01,Fas,4698
2020-12-01,Avusturya,5556
2020-12-01,Kırgızistan,3708
2020-12-01,Arnavutluk,2857
2020-12-01,Sırbistan,1650
2020-12-01,Bosna Hersek,1876
2020-12-01,İspanya,3031
2020-12-01,Belarus,1885
2020-12-01,Tunus,6693
2020-12-01,Moldova,4145
2020-12-01,Katar,1770
2020-12-01,Bulgaristan,3550
2020-12-01,Milliyetsiz (Haymatlos),2859
2020-12-01,Danimarka,1537
2020-12-01,Kanada,2626
2020-12-01,Filipinler,1697
2020-12-01,Gürcistan,2517
2020-12-01,Kuzey Makedonya,1244
2020-12-01,Polonya,1497
2020-12-01,Somali,3390
2020-12-01,Afganistan,3033
2020-12-01,Brezilya,1729
2020-12-01,Nijerya,1711
2020-12-01,Hindistan,1549
2020-12-01,Filistin,1064
2020-12-01,Çin,2304
2020-12-01,Etiyopya,2139
2020-12-01,Sudan,1151
2020-12-01,Endonezya,3830
2020-12-01,Diğer,29217
2020-11-01,Rusya,50619
2020-11-01,Almanya,21660
2020-11-01,Fransa,14522
2020-11-01,Ukrayna,22485
2020-11-01,İran,23737
2020-11-01,Birleşik Krallık,14285
2020-11-01,Kuveyt,9270
2020-11-01,İsrail,11645
2020-11-01,Libya,12772
2020-11-01,Hollanda,12422
2020-11-01,Azerbaycan,11813
2020-11-01,ABD,12052
2020-11-01,Özbekistan,12224
2020-11-01,Kazakistan,8353
2020-11-01,Lübnan,10595
2020-11-01,Irak,14369
2020-11-01,Ürdün,10277
2020-11-01,Mısır,8265
2020-11-01,İsviçre,4646
2020-11-01,İsveç,5750
2020-11-01,Kosova,6397
2020-11-01,Romanya,6612
2020-11-01,Pakistan,7683
2020-11-01,Suriye,7270
2020-11-01,Belçika,7709
2020-11-01,İtalya,4023
2020-11-01,Fas,4932
2020-11-01,Avusturya,4471
2020-11-01,Kırgızistan,4679
2020-11-01,Arnavutluk,4331
2020-11-01,Sırbistan,2669
2020-11-01,Bosna Hersek,2268
2020-11-01,İspanya,3204
2020-11-01,Belarus,2411
2020-11-01,Tunus,4551
2020-11-01,Moldova,2890
2020-11-01,Katar,2357
2020-11-01,Bulgaristan,3088
2020-11-01,Milliyetsiz (Haymatlos),2922
2020-11-01,Danimarka,1935
2020-11-01,Kanada,2374
2020-11-01,Filipinler,2128
2020-11-01,Gürcistan,2688
2020-11-01,Kuzey Makedonya,1457
2020-11-01,Polonya,1807
2020-11-01,Somali,2280
2020-11-01,Afganistan,2553
2020-11-01,Brezilya,1626
2020-11-01,Nijerya,1989
2020-11-01,Hindistan,1548
2020-11-01,Filistin,2320
2020-11-01,Çin,1143
2020-11-01,Etiyopya,2021
2020-11-01,Sudan,1455
2020-11-01,Endonezya,2102
2020-11-01,Diğer,32266
2020-10-01,Rusya,51932
2020-10-01,Almanya,35804
2020-10-01,Fransa,32254
2020-10-01,Ukrayna,28267
2020-10-01,İran,22713
2020-10-01,Birleşik Krallık,22555
2020-10-01,Kuveyt,16306
2020-10-01,İsrail,15480
2020-10-01,Libya,15282
2020-10-01,Hollanda,14857
2020-10-01,Azerbaycan,14719
2020-10-01,ABD,14652
2020-10-01,Özbekistan,12512
2020-10-01,Kazakistan,12362
2020-10-01,Lübnan,11116
2020-10-01,Irak,10853
2020-10-01,Ürdün,10177
2020-10-01,Mısır,10011
2020-10-01,İsviçre,9396
2020-10-01,İsveç,8770
2020-10-01,Kosova,8683
2020-10-01,Romanya,8298
2020-10-01,Pakistan,7893
2020-10-01,Suriye,7879
2020-10-01,Belçika,5961
2020-10-01,İtalya,5332
2020-10-01,Fas,5312
2020-10-01,Avusturya,5269
2020-10-01,Kırgızistan,5202
2020-10-01,Arnavutluk,4491
2020-10-01,Sırbistan,4412
2020-10-01,Bosna Hersek,4356
2020-10-01,İspanya,4098
2020-10-01,Belarus,3662
2020-10-01,Tunus,3392
2020-10-01,Moldova,3328
2020-10-01,Katar,3314
2020-10-01,Bulgaristan,3288
2020-10-01,Milliyetsiz (Haymatlos),3164
2020-10-01,Danimarka,2935
2020-10-01,Kanada,2928
2020-10-01,Filipinler,2664
2020-10-01,Gürcistan,2612
2020-10-01,Kuzey Makedonya,2522
2020-10-01,Polonya,2365
2020-10-01,Somali,2082
2020-10-01,Afganistan,2074
2020-10-01,Brezilya,1934
2020-10-01,Nijerya,1719
2020-10-01,Hindistan,1709
2020-10-01,Filistin,1691
2020-10-01,Çin,1686
2020-10-01,Etiyopya,1641
2020-10-01,Sudan,1607
2020-10-01,Endonezya,1604
2020-10-01,Diğer,32280
2020-09-01,Rusya,53798
2020-09-01,Almanya,29652
2020-09-01,Birleşik Krallık,29162
2020-09-01,Ukrayna,25601
2020-09-01,Fransa,19206
2020-09-01,Azerbaycan,18758
2020-09-01,Kazakistan,18321
2020-09-01,ABD,14268
2020-09-01,Libya,13823
2020-09-01,İran,12970
2020-09-01,Kuveyt,12466
2020-09-01,İsrail,11119
2020-09-01,Hollanda,10490
2020-09-01,Lübnan,9864
2020-09-01,Mısır,7983
2020-09-01,Özbekistan,7608
2020-09-01,Irak,7544
2020-09-01,Ürdün,7395
2020-09-01,Romanya,7096
2020-09-01,Suriye,6665
2020-09-01,İsviçre,6660
2020-09-01,İsveç,6641
2020-09-01,Kırgızistan,6079
2020-09-01,Pakistan,5814
2020-09-01,Kosova,5222
2020-09-01,İtalya,5134
2020-09-01,Fas,4471
2020-09-01,Avusturya,3997
2020-09-01,İspanya,3860
2020-09-01,Tunus,3852
2020-09-01,Belçika,3756
2020-09-01,Bosna Hersek,3736
2020-09-01,Sırbistan,3550
2020-09-01,Belarus,3308
2020-09-01,Arnavutluk,3156
2020-09-01,Bulgaristan,3073
2020-09-01,Afganistan,3069
2020-09-01,Filipinler,2681
2020-09-01,Polonya,2661
2020-09-01,Kanada,2624
2020-09-01,Moldova,2606
2020-09-01,Katar,2548
2020-09-01,Milliyetsiz (Haymatlos),2528
2020-09-01,Gürcistan,2526
2020-09-01,Kuzey Makedonya,2258
2020-09-01,Danimarka,2181
2020-09-01,Somali,1831
2020-09-01,Etiyopya,1669
2020-09-01,Sudan,1566
2020-09-01,Çin,1535
2020-09-01,Hindistan,1361
2020-09-01,Filistin,1261
2020-09-01,Nijerya,1225
2020-09-01,Endonezya,1207
2020-09-01,Brezilya,1154
2020-09-01,Diğer,26081
2020-08-01,Rusya,55786
2020-08-01,Almanya,46276
2020-08-01,Birleşik Krallık,38475
2020-08-01,Fransa,27369
2020-08-01,Ukrayna,26945
2020-08-01,Azerbaycan,20266
